LDONN_000265100	coding	kinesin, putative	Ld19_v01s1	312181	313887	+
LDONN_000265200	coding	kinesin, putative	Ld19_v01s1	316735	323421	+
LDONN_000265300	coding	glycosomal malate dehydrogenase	Ld19_v01s1	325061	326029	+
LDONN_000265400	coding	hypothetical protein, conserved	Ld19_v01s1	327846	328760	+
LDONN_000265500	coding	Methyltransferase domain containing protein, putative	Ld19_v01s1	330741	331898	+
LDONN_000265600	coding	Vacuolar protein sorting protein 36 Vps36/EAP30/Vps36 family, putative	Ld19_v01s1	333845	335188	+
LDONN_000265700	coding	hypothetical protein, conserved	Ld19_v01s1	336059	337633	+
LDONN_000265800	coding	transporter, putative	Ld19_v01s1	339518	340993	+
LDONN_000265900	coding	SNARE protein, putative	Ld19_v01s1	341940	342647	+
LDONN_000266000	coding	hypothetical protein, conserved	Ld19_v01s1	343346	344104	+
LDONN_000266100	coding	signal recognition particle protein, putative	Ld19_v01s1	344837	347062	+
LDONN_000266200	coding	ABC transport system ATP-binding protein, putative	Ld19_v01s1	347915	349753	+
LDONN_000266300	coding	vps53-like domain protein	Ld19_v01s1	352515	355124	+
LDONN_000266400	coding	Autophagy protein Atg8 ubiquitin like, putative	Ld19_v01s1	356195	356560	+
LDONN_000266500	coding	hypothetical protein	Ld19_v01s1	357298	357354	+
LDONN_000266600	coding	ATG8/AUT7/APG8/PAZ2, putative	Ld19_v01s1	358394	358804	+
LDONN_000266700	coding	ATG8/AUT7/APG8/PAZ2, putative	Ld19_v01s1	361184	361549	+
LDONN_000266800	coding	pteridine transporter, putative	Ld19_v01s1	363299	365320	+
LDONN_000266900	coding	hypothetical protein, conserved	Ld19_v01s1	369357	372074	+
LDONN_000267000	coding	CAP-Gly domain containing protein, putative	Ld19_v01s1	372865	374865	+
LDONN_000267100	coding	hypothetical protein, conserved	Ld19_v01s1	375854	378274	+
LDONN_000267200	coding	dynein light chain, putative	Ld19_v01s1	378962	379300	+
LDONN_000267300	coding	peptidyl-prolyl cis-trans isomerase, macrophage infectivity potentiator precursor, putative	Ld19_v01s1	380213	380818	+
LDONN_000267400	coding	FYVE zinc finger containing protein, putative	Ld19_v01s1	384270	386768	+
LDONN_000267500	coding	4-coumarate:coa ligase-like protein	Ld19_v01s1	393296	395248	+
LDONN_000267600	coding	hypothetical protein	Ld19_v01s1	395471	395671	+
LDONN_000267700	coding	hypothetical protein	Ld19_v01s1	399013	405522	+
LDONN_000267800	coding	4-coumarate:coa ligase-like protein	Ld19_v01s1	410957	412768	+
LDONN_000267900	coding	WD domain, G-beta repeat, putative	Ld19_v01s1	415726	418158	+
LDONN_000268000	coding	tRNA pseudouridine synthase A-like protein	Ld19_v01s1	420461	422038	+
LDONN_000268100	coding	N-terminal domain of CBF1 interacting co-repressor CIR, putative	Ld19_v01s1	423081	423968	+
LDONN_000268200	coding	phenylalanyl-tRNA synthetase, putative	Ld19_v01s1	424837	426738	+
LDONN_000268300	coding	hypothetical protein, conserved	Ld19_v01s1	429334	433038	+
LDONN_000268400	coding	hypothetical protein, conserved	Ld19_v01s1	434404	438174	+
LDONN_000268500	coding	Diacylglycerol kinase catalytic domain containing protein, putative	Ld19_v01s1	442965	445865	+
LDONN_000268600	coding	hypothetical protein, conserved	Ld19_v01s1	447629	459076	+
LDONN_000268700	coding	hypothetical protein, conserved	Ld19_v01s1	459481	460086	+
LDONN_000268800	coding	hypothetical protein, conserved	Ld19_v01s1	461930	465859	+
LDONN_000268900	coding	mitochondrial carrier protein, putative	Ld19_v01s1	468123	469157	+
LDONN_000269000	coding	proteasome regulatory non-ATP-ase subunit 9, putative	Ld19_v01s1	470391	471629	+
LDONN_000269100	coding	Ankyrin repeat, putative	Ld19_v01s1	473894	491179	+
LDONN_000269200	coding	hypothetical protein, conserved	Ld19_v01s1	492385	494814	+
LDONN_000269300	coding	hypothetical protein, conserved	Ld19_v01s1	496493	504523	+
LDONN_000269400	coding	hypothetical protein, conserved	Ld19_v01s1	506257	507372	+
LDONN_000269500	coding	hypothetical protein, conserved	Ld19_v01s1	510190	513033	+
LDONN_000269600	coding	hypothetical protein, conserved	Ld19_v01s1	514611	519920	+
LDONN_000269700	coding	CHCH domain containing protein, putative	Ld19_v01s1	520914	521306	+
LDONN_000269800	coding	actin-related protein 2, putative	Ld19_v01s1	522915	524093	+
LDONN_000269900	coding	Fcf1, putative	Ld19_v01s1	525102	525731	+
LDONN_000270000	coding	hypothetical protein, conserved	Ld19_v01s1	526860	527558	+
LDONN_000270100	coding	hypothetical protein, conserved	Ld19_v01s1	529820	530851	+
LDONN_000270200	coding	hypothetical protein, conserved	Ld19_v01s1	533683	539058	+
LDONN_000270300	coding	peroxin 12, putative	Ld19_v01s1	540228	541613	+
LDONN_000270400	coding	hypothetical protein, conserved	Ld19_v01s1	542895	543410	+
LDONN_000270500	coding	RNA binding protein, putative	Ld19_v01s1	544010	544693	+
LDONN_000270600	coding	SPFH domain / Band 7 family, putative	Ld19_v01s1	545505	546338	+
LDONN_000270700	coding	SPFH domain / Band 7 family, putative	Ld19_v01s1	549377	550228	+
LDONN_000270800	coding	hypothetical protein, conserved	Ld19_v01s1	551942	554506	+
LDONN_000270900	coding	hypothetical protein, conserved	Ld19_v01s1	557882	560812	+
LDONN_000271000	coding	hypothetical protein, conserved	Ld19_v01s1	567561	567929	+
LDONN_000271100	coding	glycerol uptake protein, putative	Ld19_v01s1	570476	571951	+
LDONN_000271200	coding	membrane-bound O-acyltransferase, putative	Ld19_v01s1	592998	595202	+
LDONN_000271300	coding	phosphatidic acid phosphatase protein-like protein	Ld19_v01s1	600052	601254	+
LDONN_000271400	coding	hypothetical protein, conserved	Ld19_v01s1	602766	603032	+
LDONN_000271500	coding	hypothetical protein, conserved	Ld19_v01s1	604935	605429	+
LDONN_000271600	coding	hypothetical protein, conserved	Ld19_v01s1	608672	610915	+
LDONN_000271700	coding	cation transporter, putative	Ld19_v01s1	614900	616741	+
LDONN_000271800	coding	transcription initiation factor-like protein (TFIID-like protein)	Ld19_v01s1	617821	618702	+
LDONN_000271900	coding	Tetratricopeptide repeat, putative	Ld19_v01s1	619558	620244	+
LDONN_000272000	coding	Cid1 family poly A polymerase, putative	Ld19_v01s1	622461	625262	+
LDONN_000272100	coding	cysteine peptidase A (CPA)	Ld19_v01s1	626399	627463	+
LDONN_000272200	coding	Protein of unknown function (DUF3586), putative	Ld19_v01s1	627494	627817	+
LDONN_000272300	coding	pre-RNA processing PIH1/Nop17, putative	Ld19_v01s1	636963	638060	+
LDONN_000272400	coding	mitogen activated protein kinase 4, putative	Ld19_v01s1	638350	639441	+
LDONN_000272500	coding	oxidoreductase-like protein	Ld19_v01s1	639836	641590	+
LDONN_000272600	coding	hypothetical protein, conserved	Ld19_v01s1	642797	643150	+
LDONN_000272700	coding	protein kinase, putative	Ld19_v01s1	643947	645812	+
LDONN_000272800	coding	eukaryotic translation initiation factor-like protein	Ld19_v01s1	648080	648925	+
LDONN_000272900	coding	Triose-phosphate Transporter family, putative	Ld19_v01s1	651347	652312	+
LDONN_000273000	coding	hypothetical protein, conserved	Ld19_v01s1	657884	660241	+
LDONN_000273100	coding	FK506-binding protein (FKBP)-type peptidyl-prolyl isomerase, putative	Ld19_v01s1	661326	662624	+
LDONN_000273200	coding	choline/Carnitine o-acyltransferase-like protein	Ld19_v01s1	667627	670224	+
LDONN_000273300	coding	WD domain, G-beta repeat, putative	Ld19_v01s1	671189	672394	+
LDONN_000273400	coding	inosine-5'-monophosphate dehydrogenase	Ld19_v01s1	673828	675372	+
LDONN_000273500	coding	ELMO/CED-12 family, putative	Ld19_v01s1	677418	678164	+
LDONN_000273600	coding	hypothetical protein, conserved	Ld19_v01s1	679108	680229	+
LDONN_000273700	coding	ATP-dependent zinc metallopeptidase, putative	Ld19_v01s1	681191	682987	+
LDONN_000273800	coding	SRP19 protein, putative	Ld19_v01s1	683830	684327	+
LDONN_000273900	coding	protein kinase, putative	Ld19_v01s1	685220	686056	+
LDONN_000274000	coding	potassium voltage-gated channel, putative	Ld19_v01s1	686517	687443	+
LDONN_000274100	coding	ATG8/AUT7/APG8/PAZ2, putative	Ld19_v01s1	687990	688367	+
LDONN_000274200	non_coding	snoRNA	Ld19_v01s1	691472	691544	+
LDONN_000274300	non_coding	snoRNA	Ld19_v01s1	691965	692037	+
LDONN_000274400	non_coding	snoRNA	Ld19_v01s1	692138	692226	+
LDONN_000274500	coding	adenylate cyclase regulatory protein-like protein	Ld19_v01s1	693029	694918	+
LDONN_000274600	coding	hypothetical protein	Ld19_v01s1	701880	702206	-
LDONN_000274700	coding	hypothetical protein	Ld19_v01s1	731977	732444	-
LDONN_000274800	coding	DNA-directed RNA polymerase II subunit 2, putative	Ld20_v01s1	1892	5290	-
LDONN_000274900	coding	WD domain, G-beta repeat, putative	Ld20_v01s1	5925	7163	-
LDONN_000275000	coding	histone-lysine N-methyltransferase, putative	Ld20_v01s1	8164	9003	-
LDONN_000275100	coding	phosphate-Repressible Phosphate Permease-like protein	Ld20_v01s1	10942	12570	-
LDONN_000275200	coding	hypothetical protein, conserved	Ld20_v01s1	13481	14449	-
LDONN_000275300	coding	anti-silencing protein asf 1-like protein	Ld20_v01s1	15925	16401	-
LDONN_000275400	coding	DNA repair protein BRCA2, putative	Ld20_v01s1	17382	20879	-
LDONN_000275500	coding	hypothetical protein, conserved	Ld20_v01s1	21931	22542	-
LDONN_000275600	coding	hypothetical protein, conserved	Ld20_v01s1	24152	25879	-
LDONN_000275700	coding	Ion channel/Calcium-activated BK potassium channel alpha subunit, putative	Ld20_v01s1	28248	31580	-
LDONN_000275800	coding	phosphoglycerate kinase C, glycosomal	Ld20_v01s1	34163	35602	-
LDONN_000275900	coding	NADH-ubiquinone oxidoreductase complex I subunit, putative	Ld20_v01s1	41889	43559	-
LDONN_000276000	coding	phosphatidylinositol-4-phosphate 5-kinase related	Ld20_v01s1	44524	45858	-
LDONN_000276100	coding	hypothetical protein, conserved	Ld20_v01s1	47629	51288	-
LDONN_000276200	coding	Domain of unknown function (DUF1736), putative	Ld20_v01s1	53283	56009	-
LDONN_000276300	coding	wd40 repeat domain-containing protein	Ld20_v01s1	57675	60092	-
LDONN_000276400	coding	leucine-rich repeat-containing protein	Ld20_v01s1	60988	62010	-
LDONN_000276500	coding	hypothetical protein, conserved	Ld20_v01s1	63132	65720	-
LDONN_000276600	coding	hypothetical protein, conserved	Ld20_v01s1	66753	67355	-
LDONN_000276700	coding	hypothetical protein, conserved	Ld20_v01s1	67964	70540	-
LDONN_000276800	coding	kelch domain-containing protein	Ld20_v01s1	71389	72642	-
LDONN_000276900	coding	hypothetical protein, conserved	Ld20_v01s1	75449	78298	-
LDONN_000277000	coding	transmembrane protein, putative	Ld20_v01s1	79253	79702	-
LDONN_000277100	coding	transmembrane protein, putative	Ld20_v01s1	80825	81610	-
LDONN_000277200	coding	deoxyhypusine synthase, putative	Ld20_v01s1	82370	83509	-
LDONN_000277300	coding	Midasin, putative	Ld20_v01s1	85567	100044	-
LDONN_000277400	coding	hypothetical protein, conserved	Ld20_v01s1	101365	102153	+
LDONN_000277500	coding	Enkuring domain-containig protein	Ld20_v01s1	102491	103594	+
LDONN_000277600	coding	developmentally regulated phosphoprotein-like protein	Ld20_v01s1	104095	105453	+
LDONN_000277700	coding	E3 ubiquitin-protein ligase KCMF1, putative	Ld20_v01s1	108432	110831	+
LDONN_000277800	coding	leucine-rich repeat-containing protein	Ld20_v01s1	111980	112915	+
LDONN_000277900	coding	hypothetical protein, conserved	Ld20_v01s1	116100	116354	+
LDONN_000278000	coding	Leucine Rich Repeat, putative	Ld20_v01s1	117329	119221	+
LDONN_000278100	coding	hypothetical protein, conserved	Ld20_v01s1	120025	120978	+
LDONN_000278200	coding	hypothetical protein, conserved	Ld20_v01s1	121912	123081	+
LDONN_000278300	coding	ESCO acetyltransferase domain-containing protein	Ld20_v01s1	124254	125180	+
LDONN_000278400	coding	Major Facilitator Superfamily, putative	Ld20_v01s1	130192	132390	+
LDONN_000278500	coding	hypothetical protein	Ld20_v01s1	133436	134830	+
LDONN_000278600	coding	Protein of unknown function (DUF2946), putative	Ld20_v01s1	137674	138636	+
LDONN_000278700	coding	Metallo-dependent phosphatase-like domain-containing protein	Ld20_v01s1	142061	144595	+
LDONN_000278800	coding	Metallo-dependent phosphatase-like domain-containing protein	Ld20_v01s1	144690	145706	+
LDONN_000278900	coding	Metallo-dependent phosphatase-like domain-containing protein	Ld20_v01s1	147923	150691	+
LDONN_000279000	coding	Metallo-dependent phosphatase-like domain-containing protein	Ld20_v01s1	150738	153365	+
LDONN_000279100	coding	hypothetical protein, conserved	Ld20_v01s1	154152	155393	+
LDONN_000279200	coding	Cell cycle checkpoint protein RAD1-like, putative	Ld20_v01s1	157530	158618	+
LDONN_000279300	coding	TFIIH basal transcription factor subunit, putative	Ld20_v01s1	159444	161150	+
LDONN_000279400	coding	conserved protein, unknown function	Ld20_v01s1	163806	167834	+
LDONN_000279500	coding	ribosomal RNA-processing protein 8, putative	Ld20_v01s1	168760	169878	+
LDONN_000279600	coding	glycerol-3-phosphate dehydrogenase-like protein	Ld20_v01s1	171178	173553	+
LDONN_000279700	coding	Gamma-glutamyl cyclotransferase, AIG2-like/AIG2-like family, putative	Ld20_v01s1	175039	176502	+
LDONN_000279800	coding	hypothetical protein, conserved	Ld20_v01s1	178290	178580	+
LDONN_000279900	coding	Transmembrane protein 231, putative	Ld20_v01s1	181631	182758	+
LDONN_000280000	coding	zeta tubulin, putative	Ld20_v01s1	183638	185455	+
LDONN_000280100	coding	kinetoplast ribosomal PPR-repeat containing protein 3, putative	Ld20_v01s1	186263	187921	+
LDONN_000280200	coding	DNA-directed RNA polymerase 2, RPB12 subunit, putative	Ld20_v01s1	188348	188965	+
LDONN_000280300	coding	hypothetical protein, conserved	Ld20_v01s1	190662	192320	+
LDONN_000280400	coding	SSU ribosomal protein, mitochondrial, putative	Ld20_v01s1	193709	194998	+
LDONN_000280500	coding	MORN repeat, putative	Ld20_v01s1	196061	198949	+
LDONN_000280600	coding	conserved protein, unknown function	Ld20_v01s1	199828	200262	+
LDONN_000280700	coding	RWD domain-containing protein	Ld20_v01s1	201207	201905	+
LDONN_000280800	coding	chaperone protein DNAJ-like protein	Ld20_v01s1	202937	204574	+
LDONN_000280900	coding	cytidine triphosphate synthase, putative	Ld20_v01s1	205566	207368	+
LDONN_000281000	coding	hypothetical protein, conserved	Ld20_v01s1	209798	212359	+
LDONN_000281100	coding	MORN repeat, putative	Ld20_v01s1	214037	215332	+
LDONN_000281200	coding	hypothetical protein, conserved	Ld20_v01s1	224191	226038	+
LDONN_000281300	coding	hypothetical protein, conserved	Ld20_v01s1	227041	228261	+
LDONN_000281400	coding	Quinonprotein alcohol dehydrogenase-like protein, putative	Ld20_v01s1	229681	234243	+
LDONN_000281500	coding	hypothetical protein, conserved	Ld20_v01s1	235915	239568	+
LDONN_000281600	coding	kinesin heavy chain, putative	Ld20_v01s1	241751	244906	+
LDONN_000281700	coding	rRNA biogenesis protein-like protein	Ld20_v01s1	246117	248330	+
LDONN_000281800	coding	serine/threonine protein phosphatase 2A regulatory subunit, putative	Ld20_v01s1	249561	251360	+
LDONN_000281900	coding	hypothetical protein, conserved	Ld20_v01s1	252919	253665	+
LDONN_000282000	coding	Protein of unknown function (DUF775), putative	Ld20_v01s1	255113	255760	+
LDONN_000282100	coding	hypothetical protein, conserved	Ld20_v01s1	260455	264474	+
LDONN_000282200	coding	conserved protein, unknown function	Ld20_v01s1	279978	283184	+
LDONN_000282300	coding	conserved protein, unknown function	Ld20_v01s1	297975	302843	+
LDONN_000282400	coding	protein kinase, putative	Ld20_v01s1	312815	324697	+
LDONN_000282500	coding	Tubulin/FtsZ family, putative	Ld20_v01s1	326037	328127	+
LDONN_000282600	coding	tubulin-tyrosine ligase, putative	Ld20_v01s1	328897	331074	+
LDONN_000282700	coding	hypothetical protein, conserved	Ld20_v01s1	331647	332723	+
LDONN_000282800	coding	vesicular-fusion protein nsf, putative	Ld20_v01s1	336496	338712	+
LDONN_000282900	coding	hypothetical protein, conserved	Ld20_v01s1	340081	341082	+
LDONN_000283000	coding	phosphopantetheinyl transferase-like protein	Ld20_v01s1	341934	342755	+
LDONN_000283100	coding	cytochrome c oxidase assembly factor, putative	Ld20_v01s1	343322	344017	+
LDONN_000283200	coding	pseudouridine synthase TruD, putative	Ld20_v01s1	344726	349450	+
LDONN_000283300	coding	hypothetical protein, conserved	Ld20_v01s1	350745	351785	+
LDONN_000283400	coding	ATP-dependent RNA helicase, putative	Ld20_v01s1	352842	355148	+
LDONN_000283500	coding	transcription elongation factor 1 homolog	Ld20_v01s1	356130	356792	+
LDONN_000283600	coding	Transcription elongation factor 1 domain-containing protein	Ld20_v01s1	357744	358622	+
LDONN_000283700	coding	RNA editing endoribonuclease	Ld20_v01s1	359916	362582	+
LDONN_000283800	coding	hypothetical protein, conserved	Ld20_v01s1	363531	364385	+
LDONN_000283900	coding	AATF protein, putative	Ld20_v01s1	365372	367180	+
LDONN_000284000	coding	transmembrane protein, conserved	Ld20_v01s1	368313	374579	+
LDONN_000284100	coding	cyclophilin 15, putative	Ld20_v01s1	375146	376441	+
LDONN_000284200	coding	conserved protein, unknown function	Ld20_v01s1	377738	379837	+
LDONN_000284300	coding	protein kinase, putative	Ld20_v01s1	384850	395742	+
LDONN_000284400	coding	1,2-Dihydroxy-3-keto-5-methylthiopentene dioxygenase, putative	Ld20_v01s1	398376	399410	+
LDONN_000284500	coding	Eukaryotic rRNA processing protein EBP2, putative	Ld20_v01s1	400664	401488	+
LDONN_000284600	coding	hypothetical protein, conserved	Ld20_v01s1	403385	405604	+
LDONN_000284700	coding	hypothetical protein, conserved	Ld20_v01s1	407608	409686	+
LDONN_000284800	coding	hypothetical protein, conserved	Ld20_v01s1	410751	412277	+
LDONN_000284900	coding	hypothetical protein, conserved	Ld20_v01s1	414748	416904	+
LDONN_000285000	coding	glutaredoxin, putative	Ld20_v01s1	417870	418193	+
LDONN_000285100	coding	hypothetical protein, conserved	Ld20_v01s1	420047	423109	+
LDONN_000285200	coding	hypothetical protein, conserved	Ld20_v01s1	429957	430967	+
LDONN_000285300	coding	hypothetical protein, conserved	Ld20_v01s1	435882	438569	+
LDONN_000285400	coding	hypothetical protein, conserved	Ld20_v01s1	447654	450524	+
LDONN_000285500	coding	hypothetical protein, conserved	Ld20_v01s1	457699	461727	+
LDONN_000285600	coding	hypothetical protein, conserved	Ld20_v01s1	466754	467581	+
LDONN_000285700	coding	WD40 repeat-containing protein	Ld20_v01s1	468919	476364	+
LDONN_000285800	coding	hypothetical protein, conserved	Ld20_v01s1	478382	484246	+
LDONN_000285900	coding	MORN repeat-containing protein	Ld20_v01s1	485692	491544	+
LDONN_000286000	coding	hypothetical protein, conserved	Ld20_v01s1	492541	496023	+
LDONN_000286100	coding	phosphatidylinositol 3-kinase, putative	Ld20_v01s1	501396	511283	+
LDONN_000286200	coding	DNAj-like protein	Ld20_v01s1	514054	516015	+
LDONN_000286300	coding	Protein transport protein yif1, putative	Ld20_v01s1	516982	517941	+
LDONN_000286400	coding	Pre-mRNA-splicing factor 38, putative	Ld20_v01s1	518780	519589	+
LDONN_000286500	coding	hypothetical protein, conserved	Ld20_v01s1	520205	521104	+
LDONN_000286600	coding	hypothetical protein	Ld20_v01s1	537799	538581	+
LDONN_000286700	coding	cysteine peptidase, Clan CA, family C2, putative	Ld20_v01s1	538758	540908	+
LDONN_000286800	coding	hypothetical protein, conserved	Ld20_v01s1	541099	541338	+
LDONN_000286900	coding	hypothetical protein, conserved	Ld20_v01s1	546370	546609	+
LDONN_000287000	coding	cysteine peptidase, Clan CA, family C2, putative	Ld20_v01s1	549284	551347	+
LDONN_000287100	coding	calpain-like cysteine peptidase, putative	Ld20_v01s1	555493	557724	+
LDONN_000287200	coding	calpain-like cysteine peptidase, putative	Ld20_v01s1	562492	564141	+
LDONN_000287300	coding	calpain-like cysteine peptidase, Clan CA, family C2	Ld20_v01s1	565398	565838	+
LDONN_000287400	coding	Domain of unknown function (DUF1935), putative	Ld20_v01s1	568469	568870	+
LDONN_000287500	coding	Raptor N-terminal CASPase like domain containing protein, putative	Ld20_v01s1	572027	580300	+
LDONN_000287600	coding	Domain of unknown function (DUF1935), putative	Ld20_v01s1	581655	582362	+
LDONN_000287700	coding	hypothetical protein	Ld20_v01s1	582480	582719	+
LDONN_000287800	coding	hypothetical protein, conserved	Ld20_v01s1	585529	588048	+
LDONN_000287900	coding	Domain of unknown function (DUF1935), putative	Ld20_v01s1	590349	590918	+
LDONN_000288000	coding	small myristoylated protein 4, putative	Ld20_v01s1	593420	593875	+
LDONN_000288100	coding	Nucleosome assembly protein (NAP), putative	Ld20_v01s1	597213	598055	+
LDONN_000288200	coding	small myristoylated protein-2	Ld20_v01s1	600771	601181	+
LDONN_000288300	coding	small myristoylated protein-1	Ld20_v01s1	603172	603567	+
LDONN_000288400	coding	hypothetical protein, conserved	Ld20_v01s1	607935	609194	+
LDONN_000288500	coding	kinase-like protein	Ld20_v01s1	612152	613441	+
LDONN_000288600	coding	hypothetical protein	Ld20_v01s1	613483	613764	+
LDONN_000288700	coding	Protein tyrosine kinase/Protein kinase domain containing protein, putative	Ld20_v01s1	615623	616534	+
LDONN_000288800	coding	coatomer beta subunit, putative	Ld20_v01s1	619399	622398	+
LDONN_000288900	coding	RNasePH-like protein	Ld20_v01s1	623546	624763	+
LDONN_000289000	coding	pumilio protein 9, putative	Ld20_v01s1	626435	628993	+
LDONN_000289100	coding	pumilio protein 9, putative	Ld20_v01s1	635247	635690	+
LDONN_000289200	coding	hypothetical protein, conserved	Ld20_v01s1	637966	641730	+
LDONN_000289300	coding	hypothetical protein, conserved	Ld20_v01s1	642406	644262	+
LDONN_000289400	coding	paralyzed flagella protein 16	Ld20_v01s1	645052	646584	+
LDONN_000289500	coding	hypothetical protein, conserved	Ld20_v01s1	648649	651441	+
LDONN_000289600	coding	hypothetical protein, conserved	Ld20_v01s1	652403	656074	+
LDONN_000289700	coding	SET domain containing protein, putative	Ld20_v01s1	658583	659605	+
LDONN_000289800	coding	hypothetical protein, conserved	Ld20_v01s1	660997	661434	+
LDONN_000289900	coding	hypothetical protein, conserved	Ld20_v01s1	662461	663084	+
LDONN_000290000	coding	hypothetical protein	Ld20_v01s1	663137	663751	+
LDONN_000290100	coding	hypothetical protein, conserved	Ld20_v01s1	665391	666119	-
LDONN_000290200	coding	hypothetical protein, conserved	Ld20_v01s1	666743	668482	-
LDONN_000290300	coding	zinc-binding phosphatase, putative	Ld20_v01s1	670827	673790	-
LDONN_000290400	coding	hypothetical protein, conserved	Ld20_v01s1	674728	677625	-
LDONN_000290500	coding	hypothetical protein, conserved	Ld20_v01s1	678241	681099	-
LDONN_000290600	coding	hypothetical protein, conserved	Ld20_v01s1	681863	688195	-
LDONN_000290700	coding	Domain of unknown function (DUF4455)/Domain of unknown function (DUF4456), putative	Ld20_v01s1	689402	694396	-
LDONN_000290800	coding	cell division cycle protein-like protein	Ld20_v01s1	694895	697342	-
LDONN_000290900:pseudogene	pseudogene	hypothetical protein, conserved	Ld20_v01s1	698418	698910	-
LDONN_000291000	coding	TBC1 domain family member 20/GTPase, putative	Ld20_v01s1	701458	703284	-
LDONN_000291100	coding	Suppressor of G2 allele of SKP1, putative	Ld20_v01s1	704275	704916	-
LDONN_000291200	coding	Ribosomal protein S17, putative	Ld20_v01s1	706331	706738	-
LDONN_000291300	coding	40S ribosomal protein S11, putative	Ld20_v01s1	706794	707315	-
LDONN_000291400	coding	hypothetical protein, conserved	Ld20_v01s1	708283	709494	-
LDONN_000291500	coding	ribosome biogenesis protein, putative	Ld20_v01s1	710391	711341	-
LDONN_000291600	coding	cysteine peptidase, Clan CD, family C50, putative	Ld20_v01s1	712213	716052	-
LDONN_000291700	coding	SNAP protein, putative	Ld20_v01s1	717271	718119	-
LDONN_000291800	coding	hypothetical protein, conserved	Ld20_v01s1	719032	719856	-
LDONN_000291900	coding	tRNA (Uracil-5-)-methyltransferase/Protein-L-isoaspartate(D-aspartate) O-methyltransferase (PCMT)/ubiE/COQ5 methyltransferase family/Methyltransferase small domain/Methyltransferase domain/Conserved hypothetical protein 95, putative	Ld20_v01s1	720460	722271	-
LDONN_000292000	coding	hypothetical protein, conserved	Ld20_v01s1	722999	723736	-
LDONN_000292100	coding	mitochondrial RNA ligase 2	Ld20_v01s1	724952	726208	-
LDONN_000292200	coding	hypothetical protein, conserved	Ld20_v01s1	726932	727834	-
LDONN_000292300	coding	amidohydrolase, putative	Ld20_v01s1	732084	733430	-
LDONN_000292400	coding	hypothetical protein	Ld20_v01s1	734506	734739	-
LDONN_000292500	coding	Peptidase family M20/M25/M40/Peptidase dimerisation domain containing protein, putative	Ld20_v01s1	734744	735667	-
LDONN_000292600	coding	amidohydrolase, putative	Ld20_v01s1	735682	737145	-
LDONN_000292700	coding	hypothetical protein	Ld20_v01s1	739117	739476	-
LDONN_000292800	coding	Pentatricopeptide repeat domain containing protein, putative	Ld20_v01s1	741018	744074	-
LDONN_000292900	coding	ER protein Pkr1, putative	Ld20_v01s1	744629	744994	-
LDONN_000293000	coding	hypothetical protein, conserved	Ld20_v01s1	745474	748494	-
LDONN_000293100	coding	hypothetical protein, conserved	Ld20_v01s1	749409	749972	-
LDONN_000293200	coding	CHORD, putative	Ld20_v01s1	750383	751273	-
LDONN_000293300:pseudogene	pseudogene	phosphoglycan beta 1,3 galactosyltransferase 4	Ld21_v01s1	4	2679	-
LDONN_000293400	coding	hypothetical protein	Ld21_v01s1	4582	5040	-
LDONN_000293500	coding	Methyltransferase domain containing protein, putative	Ld21_v01s1	6026	7066	+
LDONN_000293600	coding	ring-box protein 1, putative	Ld21_v01s1	7609	7929	+
LDONN_000293700	coding	hypothetical protein, conserved	Ld21_v01s1	8552	9316	+
LDONN_000293800	coding	hypothetical protein, conserved	Ld21_v01s1	9780	10475	+
LDONN_000293900	coding	hypothetical protein, conserved	Ld21_v01s1	11941	12678	+
LDONN_000294000	coding	Qb-SNARE protein, putative	Ld21_v01s1	13948	14649	+
LDONN_000294100	coding	hypothetical protein, conserved	Ld21_v01s1	15240	16721	+
LDONN_000294200	coding	WD domain, G-beta repeat, putative	Ld21_v01s1	17346	18620	+
LDONN_000294300	coding	hypothetical protein, conserved	Ld21_v01s1	19669	20526	+
LDONN_000294400	coding	Major Facilitator Superfamily, putative	Ld21_v01s1	21401	22774	+
LDONN_000294500	coding	hypothetical protein, conserved	Ld21_v01s1	24815	25366	+
LDONN_000294600	coding	hypothetical protein, conserved	Ld21_v01s1	26314	26769	+
LDONN_000294700	coding	hypothetical protein, conserved	Ld21_v01s1	27659	28237	+
LDONN_000294800	coding	cysteine peptidase, Clan CA, family C2, putative	Ld21_v01s1	28980	33860	+
LDONN_000294900	coding	DNA topoisomerase 1A	Ld21_v01s1	35228	37657	+
LDONN_000295000	coding	serine/threonine protein kinase, putative	Ld21_v01s1	39789	44924	+
LDONN_000295100	coding	hypothetical protein, conserved	Ld21_v01s1	47866	49788	+
LDONN_000295200	coding	serine/threonine-protein kinase-like protein	Ld21_v01s1	50514	51575	+
LDONN_000295300	coding	hypothetical protein, conserved	Ld21_v01s1	52147	54390	+
LDONN_000295400	coding	hypothetical protein, conserved	Ld21_v01s1	55701	58001	+
LDONN_000295500	coding	CHAT domain containing protein, putative	Ld21_v01s1	58593	63020	+
LDONN_000295600	coding	hypothetical protein, conserved	Ld21_v01s1	64203	66377	+
LDONN_000295700	coding	major vault protein-like protein	Ld21_v01s1	67241	70120	+
LDONN_000295800	coding	hypothetical protein, conserved	Ld21_v01s1	70828	72432	+
LDONN_000295900	coding	calmodulin-like protein	Ld21_v01s1	73077	73541	+
